"","id","season","k","fl","year","cave","date","av_mid_dat","days","day_index","id_chr","id_ori","year_ori","cave_ori","first","s2","cave_season","cs_index","cave_k_season","cave_k","temp"
"609",226,"june",6,70,4,20,2015-06-10,2015-06-16,-6,"1","053901","053901",2015,"C7",5,2,"20_2","226_20_6","20_6_2","20,6",4.1545
"610",226,"june",8,85,5,15,2016-06-08,2016-06-16,-8,"1","053901","053901",2016,"C25",5,2,"15_2","226_15_8","15_8_2","15,8",5.345
"611",227,"august",11,116,6,15,2017-08-16,2017-08-21,-5,"1","053902","053902",2017,"C25",5,1,"15_1","227_15_11","15_11_1","15,11",6.62
"612",227,"august",11,115,6,15,2017-08-23,2017-08-21,2,"2","053902","053902",2017,"C25",5,1,"15_1","227_15_11","15_11_1","15,11",6.62
"613",227,"august",5,101,3,15,2014-08-19,2014-08-21,-2,"1","053902","053902",2014,"C25",5,1,"15_1","227_15_5","15_5_1","15,5",NA
"614",227,"june",8,105,5,15,2016-06-08,2016-06-16,-8,"1","053902","053902",2016,"C25",5,2,"15_2","227_15_8","15_8_2","15,8",5.345
"615",227,"august",9,110,5,15,2016-08-17,2016-08-21,-4,"1","053902","053902",2016,"C25",5,1,"15_1","227_15_9","15_9_1","15,9",6.495
"616",228,"august",5,126,3,10,2014-08-20,2014-08-21,-1,"1","053905","053905",2014,"C20",5,1,"10_1","228_10_5","10_5_1","10,5",NA
"617",229,"august",5,116,3,15,2014-08-23,2014-08-21,2,"1","053907","053907",2014,"C25",5,1,"15_1","229_15_5","15_5_1","15,5",NA
"618",229,"august",7,119,4,15,2015-08-19,2015-08-21,-2,"1","053907","053907",2015,"C25",5,1,"15_1","229_15_7","15_7_1","15,7",6.17
"619",229,"june",8,117,5,15,2016-06-21,2016-06-16,5,"1","053907","053907",2016,"C25",5,2,"15_2","229_15_8","15_8_2","15,8",5.345
"620",230,"august",5,70,3,15,2014-08-23,2014-08-21,2,"1","053908","053908",2014,"C25",5,1,"15_1","230_15_5","15_5_1","15,5",NA
"621",230,"june",8,89,5,15,2016-06-08,2016-06-16,-8,"1","053908","053908",2016,"C25",5,2,"15_2","230_15_8","15_8_2","15,8",5.345
"622",230,"august",9,98,5,15,2016-08-17,2016-08-21,-4,"1","053908","053908",2016,"C25",5,1,"15_1","230_15_9","15_9_1","15,9",6.495
"623",231,"august",5,67,3,15,2014-08-19,2014-08-21,-2,"1","053909","053909",2014,"C25",5,1,"15_1","231_15_5","15_5_1","15,5",NA
"624",231,"june",8,100,5,15,2016-06-21,2016-06-16,5,"1","053909","053909",2016,"C25",5,2,"15_2","231_15_8","15_8_2","15,8",5.345
"625",231,"august",9,105,5,15,2016-08-17,2016-08-21,-4,"1","053909","053909",2016,"C25",5,1,"15_1","231_15_9","15_9_1","15,9",6.495
"626",231,"august",9,105,5,15,2016-08-24,2016-08-21,3,"2","053909","053909",2016,"C25",5,1,"15_1","231_15_9","15_9_1","15,9",6.495
"627",232,"august",5,119,3,14,2014-08-21,2014-08-21,0,"1","053910","053910",2014,"C24",5,1,"14_1","232_14_5","14_5_1","14,5",NA
"628",233,"august",5,104,3,7,2014-08-20,2014-08-21,-1,"1","053911","053911",2014,"C18",5,1,"7_1","233_7_5","7_5_1","7,5",6.9275
"629",234,"august",5,107,3,20,2014-08-19,2014-08-21,-2,"1","053912","053912",2014,"C7",5,1,"20_1","234_20_5","20_5_1","20,5",NA
"630",234,"june",8,109,5,20,2016-06-07,2016-06-16,-9,"1","053912","053912",2016,"C7",5,2,"20_2","234_20_8","20_8_2","20,8",3.9975
"631",235,"august",5,109,3,20,2014-08-23,2014-08-21,2,"1","053913","053913",2014,"C7",5,1,"20_1","235_20_5","20_5_1","20,5",NA
"632",235,"august",7,111,4,20,2015-08-19,2015-08-21,-2,"1","053913","053913",2015,"C7",5,1,"20_1","235_20_7","20_7_1","20,7",5.37275
"633",235,"august",7,111,4,20,2015-08-26,2015-08-21,5,"2","053913","053913",2015,"C7",5,1,"20_1","235_20_7","20_7_1","20,7",5.37275
"634",236,"august",9,100,5,15,2016-08-17,2016-08-21,-4,"1","053914","053914",2016,"C25",9,1,"15_1","236_15_9","15_9_1","15,9",6.495
"635",237,"august",11,102,6,15,2017-08-16,2017-08-21,-5,"1","053915","053915",2017,"C25",7,1,"15_1","237_15_11","15_11_1","15,11",6.62
"636",237,"june",12,121,7,15,2018-06-06,2018-06-16,-10,"1","053915","053915",2018,"C25",7,2,"15_2","237_15_12","15_12_2","15,12",5.115
"637",237,"august",13,123,7,15,2018-08-22,2018-08-21,1,"1","053915","053915",2018,"C25",7,1,"15_1","237_15_13","15_13_1","15,13",6.6235
"638",237,"august",15,131,8,15,2019-08-21,2019-08-21,0,"1","053915","053915",2019,"C25",7,1,"15_1","237_15_15","15_15_1","15,15",6.4965
"639",237,"august",7,75,4,15,2015-08-19,2015-08-21,-2,"1","053915","053915",2015,"C25",7,1,"15_1","237_15_7","15_7_1","15,7",6.17
"640",238,"august",5,135,3,15,2014-08-19,2014-08-21,-2,"1","053918","053918",2014,"C25",5,1,"15_1","238_15_5","15_5_1","15,5",NA
"641",239,"august",5,123,3,13,2014-08-21,2014-08-21,0,"1","053919","053919",2014,"C23",5,1,"13_1","239_13_5","13_5_1","13,5",NA
"642",239,"june",6,120,4,13,2015-06-12,2015-06-16,-4,"1","053919","053919",2015,"C23",5,2,"13_2","239_13_6","13_6_2","13,6",4.1545
"643",239,"june",8,132,5,13,2016-06-08,2016-06-16,-8,"1","053919","053919",2016,"C23",5,2,"13_2","239_13_8","13_8_2","13,8",4.1
"644",240,"august",5,135,3,7,2014-08-20,2014-08-21,-1,"1","053920","053920",2014,"C18",5,1,"7_1","240_7_5","7_5_1","7,5",6.9275
"645",241,"august",5,82,3,15,2014-08-23,2014-08-21,2,"1","053922","053922",2014,"C25",5,1,"15_1","241_15_5","15_5_1","15,5",NA
"646",242,"august",5,98,3,15,2014-08-19,2014-08-21,-2,"1","053923","053923",2014,"C25",5,1,"15_1","242_15_5","15_5_1","15,5",NA
"647",243,"june",2,56,2,13,2013-06-23,2013-06-16,7,"1","053924","053924",2013,"C23",2,2,"13_2","243_13_2","13_2_2","13,2",4.595
"648",243,"june",2,57,2,13,2013-07-05,2013-06-16,19,"2","053924","053924",2013,"C23",2,2,"13_2","243_13_2","13_2_2","13,2",4.595
"649",243,"august",3,64,2,13,2013-09-07,2013-08-21,17,"1","053924","053924",2013,"C23",2,1,"13_1","243_13_3","13_3_1","13,3",5.81
"650",243,"august",5,74,3,13,2014-08-21,2014-08-21,0,"1","053924","053924",2014,"C23",2,1,"13_1","243_13_5","13_5_1","13,5",NA
"651",243,"june",6,79,4,13,2015-06-12,2015-06-16,-4,"1","053924","053924",2015,"C23",2,2,"13_2","243_13_6","13_6_2","13,6",4.1545
"652",243,"june",8,104,5,13,2016-06-08,2016-06-16,-8,"1","053924","053924",2016,"C23",2,2,"13_2","243_13_8","13_8_2","13,8",4.1
"653",244,"august",5,103,3,15,2014-08-23,2014-08-21,2,"1","053925","053925",2014,"C25",5,1,"15_1","244_15_5","15_5_1","15,5",NA
"654",245,"august",5,117,3,15,2014-08-19,2014-08-21,-2,"1","053926","053926",2014,"C25",5,1,"15_1","245_15_5","15_5_1","15,5",NA
"655",245,"august",7,117,4,15,2015-08-19,2015-08-21,-2,"1","053926","053926",2015,"C25",5,1,"15_1","245_15_7","15_7_1","15,7",6.17
"656",245,"june",8,115,5,15,2016-06-21,2016-06-16,5,"1","053926","053926",2016,"C25",5,2,"15_2","245_15_8","15_8_2","15,8",5.345
"657",246,"august",5,129,3,15,2014-08-19,2014-08-21,-2,"1","053927","053927",2014,"C25",5,1,"15_1","246_15_5","15_5_1","15,5",NA
"658",247,"august",5,67,3,15,2014-08-19,2014-08-21,-2,"1","053928","053928",2014,"C25",5,1,"15_1","247_15_5","15_5_1","15,5",NA
"659",248,"june",14,114,8,17,2019-06-06,2019-06-16,-10,"1","053929","053929",2019,"C27",5,2,"17_2","248_17_14","17_14_2","17,14",5.45
"660",248,"june",14,115,8,17,2019-06-20,2019-06-16,4,"2","053929","053929",2019,"C27",5,2,"17_2","248_17_14","17_14_2","17,14",5.45
"661",248,"august",5,77,3,17,2014-08-21,2014-08-21,0,"1","053929","053929",2014,"C27",5,1,"17_1","248_17_5","17_5_1","17,5",NA
"662",249,"august",5,104,3,17,2014-08-21,2014-08-21,0,"1","053930","053930",2014,"C27",5,1,"17_1","249_17_5","17_5_1","17,5",NA
"663",250,"august",5,103,3,15,2014-08-23,2014-08-21,2,"1","053931","053931",2014,"C25",5,1,"15_1","250_15_5","15_5_1","15,5",NA
"664",251,"august",5,70,3,15,2014-08-23,2014-08-21,2,"1","053932","053932",2014,"C25",5,1,"15_1","251_15_5","15_5_1","15,5",NA
"665",252,"june",10,113,6,13,2017-06-09,2017-06-16,-7,"1","053933","053933",2017,"C23",5,2,"13_2","252_13_10","13_10_2","13,10",4.05
"666",252,"june",10,114,6,13,2017-06-22,2017-06-16,6,"2","053933","053933",2017,"C23",5,2,"13_2","252_13_10","13_10_2","13,10",4.05
"667",252,"august",15,136,8,13,2019-08-28,2019-08-21,7,"1","053933","053933",2019,"C23",5,1,"13_1","252_13_15","13_15_1","13,15",NA
"668",252,"august",5,68,3,13,2014-08-23,2014-08-21,2,"1","053933","053933",2014,"C23",5,1,"13_1","252_13_5","13_5_1","13,5",NA
"669",252,"june",6,75,4,13,2015-06-23,2015-06-16,7,"1","053933","053933",2015,"C23",5,2,"13_2","252_13_6","13_6_2","13,6",4.1545
"670",252,"august",7,83,4,13,2015-08-21,2015-08-21,0,"1","053933","053933",2015,"C23",5,1,"13_1","252_13_7","13_7_1","13,7",5.45
"671",252,"august",7,85,4,13,2015-08-26,2015-08-21,5,"2","053933","053933",2015,"C23",5,1,"13_1","252_13_7","13_7_1","13,7",5.45
"672",252,"august",9,105,5,13,2016-08-18,2016-08-21,-3,"1","053933","053933",2016,"C23",5,1,"13_1","252_13_9","13_9_1","13,9",6.0625
"673",252,"august",9,105,5,13,2016-08-23,2016-08-21,2,"2","053933","053933",2016,"C23",5,1,"13_1","252_13_9","13_9_1","13,9",6.0625
"674",253,"august",5,84,3,15,2014-08-19,2014-08-21,-2,"1","053934","053934",2014,"C25",5,1,"15_1","253_15_5","15_5_1","15,5",NA
"675",253,"june",6,88,4,15,2015-06-10,2015-06-16,-6,"1","053934","053934",2015,"C25",5,2,"15_2","253_15_6","15_6_2","15,6",5.6805
"676",253,"august",7,96,4,15,2015-08-26,2015-08-21,5,"1","053934","053934",2015,"C25",5,1,"15_1","253_15_7","15_7_1","15,7",6.17
"677",253,"june",8,98,5,15,2016-06-08,2016-06-16,-8,"1","053934","053934",2016,"C25",5,2,"15_2","253_15_8","15_8_2","15,8",5.345
"678",253,"june",8,99,5,15,2016-06-21,2016-06-16,5,"2","053934","053934",2016,"C25",5,2,"15_2","253_15_8","15_8_2","15,8",5.345
"679",253,"august",9,104,5,15,2016-08-17,2016-08-21,-4,"1","053934","053934",2016,"C25",5,1,"15_1","253_15_9","15_9_1","15,9",6.495
"680",254,"june",2,46,2,13,2013-07-05,2013-06-16,19,"1","053935","053935",2013,"C23",2,2,"13_2","254_13_2","13_2_2","13,2",4.595
"681",254,"june",4,51,3,13,2014-06-13,2014-06-16,-3,"1","053935","053935",2014,"C23",2,2,"13_2","254_13_4","13_4_2","13,4",4.445
"682",254,"august",5,67,3,13,2014-08-21,2014-08-21,0,"1","053935","053935",2014,"C23",2,1,"13_1","254_13_5","13_5_1","13,5",NA
"683",254,"june",6,70,4,13,2015-06-12,2015-06-16,-4,"1","053935","053935",2015,"C23",2,2,"13_2","254_13_6","13_6_2","13,6",4.1545
"684",254,"august",7,84,4,13,2015-08-26,2015-08-21,5,"1","053935","053935",2015,"C23",2,1,"13_1","254_13_7","13_7_1","13,7",5.45
"685",255,"august",11,172,6,8,2017-08-24,2017-08-21,3,"1","053936","053936",2017,"C19",5,1,"8_1","255_8_11","8_11_1","8,11",6.78
"686",255,"august",5,159,3,8,2014-08-20,2014-08-21,-1,"1","053936","053936",2014,"C19",5,1,"8_1","255_8_5","8_5_1","8,5",6.877
"687",255,"august",7,162,4,8,2015-08-20,2015-08-21,-1,"1","053936","053936",2015,"C19",5,1,"8_1","255_8_7","8_7_1","8,7",NA
"688",256,"august",5,116,3,15,2014-08-19,2014-08-21,-2,"1","053937","053937",2014,"C25",5,1,"15_1","256_15_5","15_5_1","15,5",NA
"689",257,"august",3,61,2,8,2013-09-07,2013-08-21,17,"1","053938","053938",2013,"C19",3,1,"8_1","257_8_3","8_3_1","8,3",6.83
"690",257,"august",5,77,3,8,2014-08-20,2014-08-21,-1,"1","053938","053938",2014,"C19",3,1,"8_1","257_8_5","8_5_1","8,5",6.877
"691",257,"june",8,116,5,8,2016-06-09,2016-06-16,-7,"1","053938","053938",2016,"C19",3,2,"8_2","257_8_8","8_8_2","8,8",5.35
"692",258,"august",5,129,3,15,2014-08-19,2014-08-21,-2,"1","053939","053939",2014,"C25",5,1,"15_1","258_15_5","15_5_1","15,5",NA
"693",258,"june",6,127,4,15,2015-06-10,2015-06-16,-6,"1","053939","053939",2015,"C25",5,2,"15_2","258_15_6","15_6_2","15,6",5.6805
"694",259,"august",9,56,5,7,2016-08-23,2016-08-21,2,"1","0539392","0539392",2016,"C18",9,1,"7_1","259_7_9","7_9_1","7,9",6.74975
"695",260,"august",5,125,3,16,2014-08-23,2014-08-21,2,"1","053940","053940",2014,"C26",5,1,"16_1","260_16_5","16_5_1","16,5",NA
"696",261,"august",11,107,6,15,2017-08-16,2017-08-21,-5,"1","053941","053941",2017,"C25",5,1,"15_1","261_15_11","15_11_1","15,11",6.62
"697",261,"august",13,111,7,15,2018-08-15,2018-08-21,-6,"1","053941","053941",2018,"C25",5,1,"15_1","261_15_13","15_13_1","15,13",6.6235
"698",261,"august",5,66,3,15,2014-08-19,2014-08-21,-2,"1","053941","053941",2014,"C25",5,1,"15_1","261_15_5","15_5_1","15,5",NA
"699",262,"august",5,68,3,15,2014-08-19,2014-08-21,-2,"1","053942","053942",2014,"C25",5,1,"15_1","262_15_5","15_5_1","15,5",NA
"700",263,"august",5,71,3,12,2014-08-21,2014-08-21,0,"1","053943","053943",2014,"C22",5,1,"12_1","263_12_5","12_5_1","12,5",NA
"701",263,"june",6,77,4,12,2015-06-12,2015-06-16,-4,"1","053943","053943",2015,"C22",5,2,"12_2","263_12_6","12_6_2","12,6",4.363
"702",264,"august",5,117,3,15,2014-08-23,2014-08-21,2,"1","053944D","053944",2014,"C25",5,1,"15_1","264_15_5","15_5_1","15,5",NA
"703",265,"august",5,142,3,15,2014-08-23,2014-08-21,2,"1","053945","053945",2014,"C25",5,1,"15_1","265_15_5","15_5_1","15,5",NA
"704",265,"august",7,143,4,15,2015-08-19,2015-08-21,-2,"1","053945","053945",2015,"C25",5,1,"15_1","265_15_7","15_7_1","15,7",6.17
"705",266,"august",5,121,3,4,2014-08-19,2014-08-21,-2,"1","053946","053946",2014,"C12",5,1,"4_1","266_4_5","4_5_1","4,5",6.573
"706",266,"june",6,122,4,4,2015-06-21,2015-06-16,5,"1","053946","053946",2015,"C12",5,2,"4_2","266_4_6","4_6_2","4,6",5.45
"707",266,"august",7,126,4,4,2015-08-25,2015-08-21,4,"1","053946","053946",2015,"C12",5,1,"4_1","266_4_7","4_7_1","4,7",6.064
"708",267,"august",5,122,3,16,2014-08-23,2014-08-21,2,"1","053947","053947",2014,"C26",5,1,"16_1","267_16_5","16_5_1","16,5",NA
"709",268,"august",5,108,3,15,2014-08-23,2014-08-21,2,"1","053949","053949",2014,"C25",5,1,"15_1","268_15_5","15_5_1","15,5",NA
"710",269,"august",13,120,7,17,2018-08-22,2018-08-21,1,"1","053950","053950",2018,"C27",6,1,"17_1","269_17_13","17_13_1","17,13",6.57275
"711",269,"june",6,78,4,17,2015-06-24,2015-06-16,8,"1","053950","053950",2015,"C27",6,2,"17_2","269_17_6","17_6_2","17,6",NA
"712",270,"august",5,73,3,12,2014-08-21,2014-08-21,0,"1","053951","053951",2014,"C22",5,1,"12_1","270_12_5","12_5_1","12,5",NA
"713",271,"august",5,96,3,7,2014-08-20,2014-08-21,-1,"1","053952","053952",2014,"C18",5,1,"7_1","271_7_5","7_5_1","7,5",6.9275
"714",272,"june",2,49,2,13,2013-06-23,2013-06-16,7,"1","053953","053953",2013,"C23",2,2,"13_2","272_13_2","13_2_2","13,2",4.595
"715",272,"june",4,58,3,13,2014-06-13,2014-06-16,-3,"1","053953","053953",2014,"C23",2,2,"13_2","272_13_4","13_4_2","13,4",4.445
"716",272,"august",5,65,3,13,2014-08-21,2014-08-21,0,"1","053953","053953",2014,"C23",2,1,"13_1","272_13_5","13_5_1","13,5",NA
"717",272,"june",6,68,4,13,2015-06-12,2015-06-16,-4,"1","053953","053953",2015,"C23",2,2,"13_2","272_13_6","13_6_2","13,6",4.1545
"718",273,"august",5,102,3,17,2014-08-21,2014-08-21,0,"1","053954","053954",2014,"C27",5,1,"17_1","273_17_5","17_5_1","17,5",NA
"719",274,"august",5,67,3,12,2014-08-21,2014-08-21,0,"1","053955","053955",2014,"C22",5,1,"12_1","274_12_5","12_5_1","12,5",NA
"720",275,"june",4,54,3,10,2014-07-01,2014-06-16,15,"1","053957","053957",2014,"C20",4,2,"10_2","275_10_4","10_4_2","10,4",NA
"721",275,"august",5,67,3,10,2014-08-20,2014-08-21,-1,"1","053957","053957",2014,"C20",4,1,"10_1","275_10_5","10_5_1","10,5",NA
"722",275,"june",6,73,4,10,2015-06-11,2015-06-16,-5,"1","053957","053957",2015,"C20",4,2,"10_2","275_10_6","10_6_2","10,6",NA
"723",276,"august",5,91,3,10,2014-08-20,2014-08-21,-1,"1","053958","053958",2014,"C20",5,1,"10_1","276_10_5","10_5_1","10,5",NA
"724",276,"august",7,98,4,10,2015-08-27,2015-08-21,6,"1","053958","053958",2015,"C20",5,1,"10_1","276_10_7","10_7_1","10,7",5.14
"725",277,"august",5,118,3,15,2014-08-23,2014-08-21,2,"1","053959","053959",2014,"C25",5,1,"15_1","277_15_5","15_5_1","15,5",NA
"726",277,"august",9,121,5,15,2016-08-17,2016-08-21,-4,"1","053959","053959",2016,"C25",5,1,"15_1","277_15_9","15_9_1","15,9",6.495
"727",278,"june",8,47,5,16,2016-06-22,2016-06-16,6,"1","0688768","0688768",2016,"C26",8,2,"16_2","278_16_8","16_8_2","16,8",3.42
"728",279,"august",7,57,4,15,2015-08-26,2015-08-21,5,"1","0717056","0717056",2015,"C25",7,1,"15_1","279_15_7","15_7_1","15,7",6.17
"729",280,"august",7,59,4,15,2015-08-26,2015-08-21,5,"1","0722384","0722384",2015,"C25",7,1,"15_1","280_15_7","15_7_1","15,7",6.17
"730",281,"august",9,54,5,3,2016-08-16,2016-08-21,-5,"1","0726272","0726272",2016,"C11",9,1,"3_1","281_3_9","3_9_1","3,9",7.4055
"731",281,"august",9,53,5,3,2016-08-22,2016-08-21,1,"2","0726272","0726272",2016,"C11",9,1,"3_1","281_3_9","3_9_1","3,9",7.4055
"732",282,"june",8,58,5,12,2016-06-22,2016-06-16,6,"1","0735616","0735616",2016,"C22",8,2,"12_2","282_12_8","12_8_2","12,8",4.125
"733",282,"august",9,64,5,12,2016-08-17,2016-08-21,-4,"1","0735616","0735616",2016,"C22",8,1,"12_1","282_12_9","12_9_1","12,9",6.37
"734",283,"august",11,58,6,2,2017-08-22,2017-08-21,1,"1","0838144","0838144",2017,"C10",11,1,"2_1","283_2_11","2_11_1","2,11",5.62925
"735",284,"august",7,66,4,7,2015-08-27,2015-08-21,6,"1","0839040","0839040",2015,"C18",7,1,"7_1","284_7_7","7_7_1","7,7",5.86
"736",285,"august",7,60,4,20,2015-08-19,2015-08-21,-2,"1","0866432","0866432",2015,"C7",7,1,"20_1","285_20_7","20_7_1","20,7",5.37275
"737",285,"august",7,60,4,20,2015-08-26,2015-08-21,5,"2","0866432","0866432",2015,"C7",7,1,"20_1","285_20_7","20_7_1","20,7",5.37275
"738",286,"august",7,60,4,11,2015-08-26,2015-08-21,5,"1","0884992","0884992",2015,"C21",7,1,"11_1","286_11_7","11_7_1","11,7",4.93
"739",287,"august",7,62,4,15,2015-08-26,2015-08-21,5,"1","0903552","0903552",2015,"C25",7,1,"15_1","287_15_7","15_7_1","15,7",6.17
"740",288,"august",7,62,4,8,2015-08-27,2015-08-21,6,"1","0922112","0922112",2015,"C19",7,1,"8_1","288_8_7","8_7_1","8,7",NA
"741",289,"august",7,65,4,9,2015-08-18,2015-08-21,-3,"1","0987520","0987520",2015,"C2",7,1,"9_1","289_9_7","9_7_1","9,7",5.14
"742",290,"june",8,55,5,12,2016-06-22,2016-06-16,6,"1","1052416","1052416",2016,"C22",8,2,"12_2","290_12_8","12_8_2","12,8",4.125
"743",291,"august",7,100,4,3,2015-08-25,2015-08-21,4,"1","1053414","1053414",2015,"C11",7,1,"3_1","291_3_7","3_7_1","3,7",NA
"744",292,"june",10,56,6,1,2017-06-06,2017-06-16,-10,"1","1060864","1060864",2017,"C1",10,2,"1_2","292_1_10","1_10_2","1,10",3.234
"745",292,"june",10,57,6,1,2017-06-20,2017-06-16,4,"2","1060864","1060864",2017,"C1",10,2,"1_2","292_1_10","1_10_2","1,10",3.234
"746",293,"august",9,47,5,12,2016-08-17,2016-08-21,-4,"1","1126272","1126272",2016,"C22",9,1,"12_1","293_12_9","12_9_1","12,9",6.37
"747",294,"august",7,59,4,10,2015-08-20,2015-08-21,-1,"1","1129984","1129984",2015,"C20",7,1,"10_1","294_10_7","10_7_1","10,7",5.14
"748",295,"june",8,48,5,3,2016-06-22,2016-06-16,6,"1","1144832","1144832",2016,"C11",8,2,"3_2","295_3_8","3_8_2","3,8",3.604125
"749",296,"june",8,45,5,9,2016-06-06,2016-06-16,-10,"1","1148544","1148544",2016,"C2",8,2,"9_2","296_9_8","9_8_2","9,8",4.2075
"750",297,"june",12,64,7,16,2018-06-06,2018-06-16,-10,"1","123382","123382",2018,"C26",12,2,"16_2","297_16_12","16_12_2","16,12",2.517
"751",298,"august",13,48,7,20,2018-08-15,2018-08-21,-6,"1","123400","123400",2018,"C7",13,1,"20_1","298_20_13","20_13_1","20,13",5.6035
"752",299,"august",13,47,7,15,2018-08-22,2018-08-21,1,"1","123401","123401",2018,"C25",13,1,"15_1","299_15_13","15_13_1","15,13",6.6235
"753",299,"june",14,65,8,15,2019-06-19,2019-06-16,3,"1","123401","123401",2019,"C25",13,2,"15_2","299_15_14","15_14_2","15,14",5.01125
"754",300,"june",14,62,8,2,2019-06-04,2019-06-16,-12,"1","123402","123402",2019,"C10",14,2,"2_2","300_2_14","2_14_2","2,14",3.998
"755",300,"august",15,79,8,2,2019-08-27,2019-08-21,6,"1","123402","123402",2019,"C10",14,1,"2_1","300_2_15","2_15_1","2,15",5.962
"756",301,"august",13,46,7,7,2018-08-23,2018-08-21,2,"1","123403","123403",2018,"C18",13,1,"7_1","301_7_13","7_13_1","7,13",6.75
"757",301,"june",14,59,8,7,2019-06-06,2019-06-16,-10,"1","123403","123403",2019,"C18",13,2,"7_2","301_7_14","7_14_2","7,14",4.1545
"758",301,"august",15,69,8,5,2019-08-22,2019-08-21,1,"1","123403","123403",2019,"C17",13,1,"5_1","301_5_15","5_15_1","5,15",6.2935
"759",302,"august",13,47,7,11,2018-08-22,2018-08-21,1,"1","123404","123404",2018,"C21",13,1,"11_1","302_11_13","11_13_1","11,13",6.699
"760",302,"june",14,67,8,11,2019-06-05,2019-06-16,-11,"1","123404","123404",2019,"C21",13,2,"11_2","302_11_14","11_14_2","11,14",NA
"761",302,"august",15,83,8,11,2019-08-21,2019-08-21,0,"1","123404","123404",2019,"C21",13,1,"11_1","302_11_15","11_15_1","11,15",6.69925
"762",303,"august",13,54,7,18,2018-08-14,2018-08-21,-7,"1","123405D","123405",2018,"C5",13,1,"18_1","303_18_13","18_13_1","18,13",6.674
"763",304,"august",13,61,7,2,2018-08-14,2018-08-21,-7,"1","123406","123406",2018,"C10",13,1,"2_1","304_2_13","2_13_1","2,13",8.0325
"764",304,"august",13,62,7,2,2018-08-14,2018-08-21,-7,"2","123406","123406",2018,"C10",13,1,"2_1","304_2_13","2_13_1","2,13",8.0325
"765",305,"june",14,45,8,18,2019-06-04,2019-06-16,-12,"1","123407","123407",2019,"C5",14,2,"18_2","305_18_14","18_14_2","18,14",4.20675
"766",305,"june",14,45,8,18,2019-06-18,2019-06-16,2,"2","123407","123407",2019,"C5",14,2,"18_2","305_18_14","18_14_2","18,14",4.20675
"767",305,"august",15,50,8,18,2019-08-20,2019-08-21,-1,"1","123407","123407",2019,"C5",14,1,"18_1","305_18_15","18_15_1","18,15",6.59825
"768",306,"august",13,49,7,2,2018-08-14,2018-08-21,-7,"1","123408","123408",2018,"C10",13,1,"2_1","306_2_13","2_13_1","2,13",8.0325
"769",307,"august",13,50,7,17,2018-08-22,2018-08-21,1,"1","123409","123409",2018,"C27",13,1,"17_1","307_17_13","17_13_1","17,13",6.57275
"770",307,"june",14,60,8,17,2019-06-06,2019-06-16,-10,"1","123409","123409",2019,"C27",13,2,"17_2","307_17_14","17_14_2","17,14",5.45
"771",308,"june",14,52,8,15,2019-06-05,2019-06-16,-11,"1","123410","123410",2019,"C25",14,2,"15_2","308_15_14","15_14_2","15,14",5.01125
"772",309,"june",14,52,8,15,2019-06-05,2019-06-16,-11,"1","123411","123411",2019,"C25",14,2,"15_2","309_15_14","15_14_2","15,14",5.01125
"773",309,"august",15,65,8,15,2019-08-21,2019-08-21,0,"1","123411","123411",2019,"C25",14,1,"15_1","309_15_15","15_15_1","15,15",6.4965
"774",310,"june",14,55,8,9,2019-06-04,2019-06-16,-12,"1","123412","123412",2019,"C2",14,2,"9_2","310_9_14","9_14_2","9,14",3.6565
"775",310,"august",15,67,8,9,2019-08-20,2019-08-21,-1,"1","123412","123412",2019,"C2",14,1,"9_1","310_9_15","9_15_1","9,15",5.57775
"776",311,"june",14,54,8,15,2019-06-05,2019-06-16,-11,"1","123413","123413",2019,"C25",14,2,"15_2","311_15_14","15_14_2","15,14",5.01125
"777",312,"june",14,63,8,15,2019-06-05,2019-06-16,-11,"1","123414","123414",2019,"C25",14,2,"15_2","312_15_14","15_14_2","15,14",5.01125
